0.0846601669355404,0.0821362021287899,0.0284889558232931,0.0222551928783382,0.0285295963187617,0.1247148100386866,0.2382030955077387,0.0593576791540547,0.0295129533678756,0.1233755960856103,0.0593453535300592,0.830816261746455,0.1407255553547605,0.4037357577876854,0.2641658460528475,0.3082233767029868,0.2805608832958025,0.2108839287108917,0.7812091050265313,0.0496644295302013,0.0456682337139019,0.2927136453615493,0.2179594706742654,0.4984119421946958,0.0833333333333333,0.4728214476901485,0.0
0.061303219471137,0.0502497064944421,0.0505773092369477,0.0330118694362017,0.0505751934741686,0.1437853387560757,0.252170630426576,0.0917095797790793,0.0389499136442141,0.1084819309783714,0.0917238848996278,0.8207559476959339,0.1612856812340219,0.3929247894629484,0.3336102904972919,0.380743669512002,0.1094069912821892,0.3190932142057553,0.4100208800646758,0.0906040268456375,0.0893216924110141,0.2219481639485763,0.0937641947028695,0.0,0.0,0.0,0.0
0.1542400224451147,0.1328355617294669,0.113328313253012,0.0695103857566765,0.1133654047270445,0.2138428727308798,0.3831634579086447,0.1539368685876017,0.0686424870466321,0.1981377268515379,0.153925782273704,0.6657440544783293,0.2392741914133676,0.2237083661159192,0.3103253733792877,0.3477132596713306,0.1085859704228086,0.2899230981500862,0.3609556361634189,0.0496644295302013,0.048354600402955,0.2441149954829143,0.1066777235447738,0.5978243608067334,0.0833333333333333,0.4258286673322047,0.0
0.1429473241214842,0.1667539192386737,0.0441767068273092,0.0411721068249258,0.044216691068814,0.5115067949608174,0.6844092110230275,0.3764692008333661,0.1973333333333333,0.5727167943589396,0.3764872372765868,0.493290224949231,0.4094275923749581,0.1528688405163621,0.206120240439849,0.2059624334002522,0.039419221426941,0.1870870495618625,0.186072977473958,0.010738255033557,0.0100738750839489,0.3907087252938364,0.0719701054932604,0.8756210440345742,0.0,0.0,0.0
0.0093988917724626,0.0133029936271066,0.0087851405622489,0.0049703264094955,0.0087847730600292,0.0411417518103362,0.0615326538316345,0.0379338810487833,0.0157651122625215,0.0327931837186701,0.0379343781120603,0.9840191683009876,0.0112055103255295,0.7639362415129528,0.2178191161989167,0.2241480596039006,0.0685603518466155,0.2403846654483164,0.5126298218505901,0.4496644295302013,0.4486232370718603,0.3721866043668799,0.0809791414524134,0.0609587331836021,0.0833333333333333,0.0085362501265969,0.0
0.2269762222066353,0.2907376643436749,0.1665411646586345,0.1250741839762611,0.1665760301192219,0.3355569883940085,0.4628161570403926,0.2744604740752388,0.1455613126079447,0.4394196216692657,0.2744771738560721,0.52735657475333,0.3699602541066727,0.1753358393798992,0.1773192598063352,0.1707635408844547,0.0392556986001764,0.1591691267969364,0.1565966076195756,0.0261744966442953,0.0248488918737407,0.4510863205486575,0.0926930924374008,0.2686540075773044,0.0833333333333333,0.3124990957362153,0.0
0.0389282457740057,0.0359955734437726,0.0389056224899598,0.0170623145400593,0.0389039949801296,0.1473812121813312,0.2061155152887882,0.1191084555210503,0.0532089810017271,0.1019730151196691,0.119110016248231,0.9290538043076496,0.0448197391941931,0.4639391555205874,0.3167518053504021,0.3252034389223484,0.0440012673019074,0.3197492489443568,0.2884240688790099,0.0818791946308724,0.0812625923438549,0.264374811631317,0.0453257478153245,0.0192268427142176,0.0,0.0,0.0
0.2085992845619695,0.3269055832143329,0.1723142570281124,0.0937685459940652,0.1723488809872412,0.3787322686241445,0.5001887504718762,0.2158496796257714,0.1311364421416234,0.213053992361064,0.2158525079930814,0.5639081069563365,0.3422601404976466,0.1994346825188682,0.0988480633513868,0.1053284906441083,0.0290253017507162,0.0905718436138142,0.0945438471664569,0.036241610738255,0.0342511752854264,0.5902963742532512,0.1092900605708882,0.2587059597540779,0.1666666666666666,0.1270309764602051,0.0
0.1510135372097916,0.2291662887161691,0.0956325301204819,0.0885756676557863,0.0956703618489855,0.3721357008233311,0.5088712721781804,0.2687998742088919,0.1111018998272884,0.2815558116934481,0.2687902929922952,0.721498675873945,0.1861841294981749,0.2614156249089372,0.1201968447398654,0.1160048835558006,0.0316450737045074,0.1048275826161208,0.1094293751684266,0.0402684563758389,0.0396239086635325,0.5606930010945608,0.1060098394039362,0.0236280314889176,0.0,0.0,0.0
0.0793294521989198,0.0601990913638095,0.0421686746987951,0.0396884272997032,0.0422087429408073,0.1371143735740501,0.2193280483201208,0.0815676716852077,0.0397789291882556,0.12488982303885,0.0815818439121547,0.8732513491300773,0.0758556071867205,0.3973249409913454,0.3965282906614148,0.4229026507082688,0.183646354633317,0.1964485611492062,0.4936089941314804,0.1221476510067114,0.1215580926796507,0.1945891295701864,0.1517241629051606,0.0298554867397173,0.0,0.0,0.0
